ts_iso,ts_unix,red,ir,bpm,rmssd,rmssd_ema,gsr,gsr_mean_5s,gsr_slope_1s,eda_tonic,eda_phasic_rms_10s,eda_scr_rate_per_min,baseline_ready,z_hr,z_lnrmssd,z_eda,S,arousal_rel,arousal,calm,bio_conf,ppgQ,finger_on,gsr_fresh,note
2026-03-03 23:12:41,1772547161.751,56275,77087,,,,,,,,,,0,0.00,0.00,0.00,0.00,,,,0.12,0.00,1,0,hrv_warming_up(need~30s)
2026-03-03 23:12:42,1772547162.751,151019,232497,,,,,,,,,,0,0.00,0.00,0.00,0.00,,,,0.12,0.00,1,0,hrv_warming_up(need~30s)
2026-03-03 23:12:43,1772547163.751,151698,234782,,,,247,253.9,0.0,258.8,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:44,1772547164.751,150485,230531,,,,214,235.3,-33.0,256.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:45,1772547165.751,151111,235059,,,,195,221.7,-19.0,250.9,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:46,1772547166.751,151127,236028,,,,184,211.9,-11.0,245.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:47,1772547167.751,150105,231585,,,,173,204.0,-11.0,238.5,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:48,1772547168.751,150252,232817,,,,173,193.8,0.0,232.2,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:49,1772547169.751,150466,234443,,,,163,181.3,-10.0,225.7,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.30,0.00,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:50,1772547170.751,149651,232161,80.6,,,161,172.5,-2.0,219.6,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:51,1772547171.751,149984,233715,81.7,,,156,166.6,-5.0,213.6,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.44,0.20,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:52,1772547172.751,149051,230554,84.5,,,158,162.4,2.0,208.4,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.97,0.95,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:53,1772547173.751,150020,235089,87.7,,,157,160.0,-1.0,203.5,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.92,0.88,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:54,1772547174.751,148621,229359,86.2,,,153,158.2,-4.0,199.2,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.94,0.91,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:55,1772547175.751,148784,230254,83.3,,,159,157.1,6.0,194.8,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.93,0.90,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:56,1772547176.752,148922,231074,78.2,,,153,156.2,-6.0,191.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.86,0.81,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:57,1772547177.751,149230,232390,75.3,,,155,155.3,2.0,187.3,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.83,0.76,1,1,hrv_warming_up(need~30s)
2026-03-03 23:12:58,1772547178.751,149843,236358,77.8,0.047,0.047,150,154.1,-5.0,184.1,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.84,0.77,1,1,calibrating_baseline(1/60)
2026-03-03 23:12:59,1772547179.751,149179,233533,75.1,0.056,0.048,153,153.4,3.0,181.1,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.82,0.75,1,1,calibrating_baseline(2/60)
2026-03-03 23:13:00,1772547180.751,149199,233938,76.6,0.058,0.050,151,152.9,-2.0,178.4,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.82,0.75,1,1,calibrating_baseline(3/60)
2026-03-03 23:13:01,1772547181.751,149493,235519,76.6,0.058,0.051,151,152.7,0.0,175.9,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.82,0.75,1,1,calibrating_baseline(4/60)
2026-03-03 23:13:02,1772547182.751,148279,230705,76.6,0.058,0.052,153,152.4,2.0,173.6,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.82,0.75,1,1,calibrating_baseline(5/60)
2026-03-03 23:13:03,1772547183.751,148518,231898,76.6,0.058,0.053,151,152.3,-2.0,171.5,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.82,0.75,1,1,calibrating_baseline(6/60)
2026-03-03 23:13:04,1772547184.751,149070,234359,77.5,0.056,0.054,155,151.8,4.0,169.6,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.88,0.83,1,1,calibrating_baseline(7/60)
2026-03-03 23:13:05,1772547185.751,147868,229487,80.1,0.054,0.054,147,151.4,-8.0,167.6,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.88,0.83,1,1,calibrating_baseline(8/60)
2026-03-03 23:13:06,1772547186.751,148058,230297,79.6,0.053,0.053,149,150.9,2.0,166.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.90,0.85,1,1,calibrating_baseline(9/60)
2026-03-03 23:13:07,1772547187.751,148311,231500,81.0,0.052,0.053,150,150.7,1.0,164.5,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.89,0.85,1,1,calibrating_baseline(10/60)
2026-03-03 23:13:08,1772547188.751,147197,227281,80.4,0.056,0.054,150,150.7,0.0,163.3,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.92,0.89,1,1,calibrating_baseline(11/60)
2026-03-03 23:13:09,1772547189.751,147766,230027,81.5,0.054,0.054,153,150.6,3.0,162.1,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.92,0.89,1,1,calibrating_baseline(12/60)
2026-03-03 23:13:10,1772547190.751,147056,227652,82.0,0.055,0.054,148,150.6,-1.0,161.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.92,1,1,calibrating_baseline(13/60)
2026-03-03 23:13:11,1772547191.751,146905,227424,82.5,0.055,0.054,157,150.6,9.0,160.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(14/60)
2026-03-03 23:13:12,1772547192.751,147584,230178,82.8,0.053,0.054,148,150.5,-9.0,159.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(15/60)
2026-03-03 23:13:13,1772547193.751,146213,225228,82.1,0.053,0.054,153,150.1,5.0,158.2,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.94,1,1,calibrating_baseline(16/60)
2026-03-03 23:13:14,1772547194.751,146510,226725,82.5,0.052,0.053,148,150.1,-5.0,157.4,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.95,1,1,calibrating_baseline(17/60)
2026-03-03 23:13:15,1772547195.751,147333,229967,82.8,0.051,0.053,150,150.2,2.0,156.7,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.95,1,1,calibrating_baseline(18/60)
2026-03-03 23:13:16,1772547196.751,146025,225202,83.1,0.049,0.052,150,150.1,0.0,156.0,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.97,0.96,1,1,calibrating_baseline(19/60)
2026-03-03 23:13:17,1772547197.751,145997,225139,81.5,0.049,0.052,148,150.1,-2.0,155.5,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.95,1,1,calibrating_baseline(20/60)
2026-03-03 23:13:18,1772547198.751,145766,224455,81.8,0.048,0.051,152,149.9,4.0,154.9,0.00,0.0,0,0.00,0.00,0.00,0.00,,,,0.99,0.99,1,1,calibrating_baseline(21/60)
2026-03-03 23:13:19,1772547199.751,145004,221509,80.6,0.048,0.051,150,149.9,-2.0,154.4,0.03,0.0,0,0.00,0.00,0.00,0.00,,,,0.99,0.98,1,1,calibrating_baseline(22/60)
2026-03-03 23:13:20,1772547200.751,145982,225604,80.0,0.047,0.050,154,149.9,4.0,154.0,0.09,0.0,0,0.00,0.00,0.00,0.00,,,,1.00,1.00,1,1,calibrating_baseline(23/60)
2026-03-03 23:13:21,1772547201.751,146648,230288,84.5,0.051,0.050,149,150.1,-5.0,153.7,0.18,6.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(24/60)
2026-03-03 23:13:22,1772547202.751,146196,227354,84.5,0.051,0.050,150,150.2,1.0,153.4,0.29,18.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(25/60)
2026-03-03 23:13:23,1772547203.751,146725,229463,84.5,0.051,0.051,148,150.3,-2.0,153.1,0.30,18.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(26/60)
2026-03-03 23:13:24,1772547204.751,145489,224738,84.5,0.051,0.051,150,150.4,2.0,152.8,0.43,30.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(27/60)
2026-03-03 23:13:25,1772547205.751,146801,230166,84.5,0.051,0.051,149,150.4,-1.0,152.6,0.50,36.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(28/60)
2026-03-03 23:13:26,1772547206.751,147884,233798,80.6,0.058,0.052,149,150.5,0.0,152.5,0.61,48.0,0,0.00,0.00,0.00,0.00,,,,0.90,0.86,1,1,calibrating_baseline(29/60)
2026-03-03 23:13:27,1772547207.751,99088,139890,78.3,0.058,0.053,150,150.4,1.0,152.3,0.67,54.0,0,0.00,0.00,0.00,0.00,,,,0.89,0.84,1,1,calibrating_baseline(30/60)
2026-03-03 23:13:28,1772547208.751,145200,219764,78.3,0.058,0.054,149,150.8,-1.0,152.2,0.83,66.0,0,0.00,0.00,0.00,0.00,,,,0.89,0.84,1,1,calibrating_baseline(31/60)
2026-03-03 23:13:29,1772547209.751,146609,224910,83.6,0.061,0.055,155,150.6,6.0,152.0,0.87,72.0,0,0.00,0.00,0.00,0.00,,,,0.81,0.73,1,1,calibrating_baseline(32/60)
2026-03-03 23:13:30,1772547210.751,145683,222331,83.6,0.061,0.056,148,150.5,-7.0,151.7,0.90,84.0,0,0.00,0.00,0.00,0.00,,,,0.81,0.73,1,1,calibrating_baseline(33/60)
2026-03-03 23:13:31,1772547211.751,146222,224862,83.6,0.061,0.056,152,150.2,4.0,151.5,0.94,90.0,0,0.00,0.00,0.00,0.00,,,,0.81,0.73,1,1,calibrating_baseline(34/60)
2026-03-03 23:13:32,1772547212.751,145866,223818,83.6,0.061,0.057,146,149.8,-6.0,151.2,0.93,84.0,0,0.00,0.00,0.00,0.00,,,,0.81,0.73,1,1,calibrating_baseline(35/60)
2026-03-03 23:13:33,1772547213.751,145421,222991,83.6,0.061,0.058,147,149.2,1.0,151.0,0.96,96.0,0,0.00,0.00,0.00,0.00,,,,0.81,0.73,1,1,calibrating_baseline(36/60)
2026-03-03 23:13:34,1772547214.751,145542,223960,83.5,0.063,0.058,148,149.0,1.0,150.8,0.97,90.0,0,0.00,0.00,0.00,0.00,,,,0.78,0.69,1,1,calibrating_baseline(37/60)
2026-03-03 23:13:35,1772547215.751,144275,220020,83.5,0.063,0.059,150,149.1,2.0,150.7,1.04,96.0,0,0.00,0.00,0.00,0.00,,,,0.78,0.69,1,1,calibrating_baseline(38/60)
2026-03-03 23:13:36,1772547216.751,145166,223637,83.5,0.064,0.060,149,149.1,-1.0,150.6,1.07,90.0,0,0.00,0.00,0.00,0.00,,,,0.82,0.75,1,1,calibrating_baseline(39/60)
2026-03-03 23:13:37,1772547217.751,145853,226355,81.7,0.062,0.060,148,149.7,-1.0,150.7,1.19,90.0,0,0.00,0.00,0.00,0.00,,,,0.88,0.83,1,1,calibrating_baseline(40/60)
2026-03-03 23:13:38,1772547218.751,144623,222218,81.6,0.061,0.060,156,149.9,8.0,150.6,1.21,90.0,0,0.00,0.00,0.00,0.00,,,,0.91,0.87,1,1,calibrating_baseline(41/60)
2026-03-03 23:13:39,1772547219.751,145427,225392,80.6,0.061,0.060,149,150.3,-7.0,150.6,1.28,90.0,0,0.00,0.00,0.00,0.00,,,,0.99,0.99,1,1,calibrating_baseline(42/60)
2026-03-03 23:13:40,1772547220.751,146196,227841,79.9,0.059,0.060,153,150.4,4.0,150.6,1.40,96.0,0,0.00,0.00,0.00,0.00,,,,0.99,0.99,1,1,calibrating_baseline(43/60)
2026-03-03 23:13:41,1772547221.751,145109,224584,81.0,0.059,0.060,149,150.4,-4.0,150.5,1.44,90.0,0,0.00,0.00,0.00,0.00,,,,1.00,0.99,1,1,calibrating_baseline(44/60)
2026-03-03 23:13:42,1772547222.751,144487,222593,82.7,0.058,0.060,149,150.4,0.0,150.6,1.56,96.0,0,0.00,0.00,0.00,0.00,,,,0.98,0.98,1,1,calibrating_baseline(45/60)
2026-03-03 23:13:43,1772547223.751,145406,226235,82.7,0.058,0.059,147,150.3,-2.0,150.5,1.60,90.0,0,0.00,0.00,0.00,0.00,,,,0.98,0.98,1,1,calibrating_baseline(46/60)
2026-03-03 23:13:44,1772547224.751,144310,222533,84.7,0.060,0.059,150,150.1,3.0,150.4,1.66,96.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.95,1,1,calibrating_baseline(47/60)
2026-03-03 23:13:45,1772547225.751,144590,223518,86.0,0.060,0.060,150,150.0,0.0,150.3,1.65,90.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(48/60)
2026-03-03 23:13:46,1772547226.751,142132,213625,85.0,0.061,0.060,149,150.1,-1.0,150.4,1.72,90.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.94,1,1,calibrating_baseline(49/60)
2026-03-03 23:13:47,1772547227.751,143411,219501,85.0,0.061,0.060,152,150.0,3.0,150.3,1.67,90.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.94,1,1,calibrating_baseline(50/60)
2026-03-03 23:13:48,1772547228.751,145076,226003,82.6,0.063,0.060,149,150.1,-3.0,150.3,1.71,90.0,0,0.00,0.00,0.00,0.00,,,,0.95,0.93,1,1,calibrating_baseline(51/60)
2026-03-03 23:13:49,1772547229.751,143906,221813,83.0,0.063,0.061,154,150.2,5.0,150.3,1.73,96.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.94,1,1,calibrating_baseline(52/60)
2026-03-03 23:13:50,1772547230.751,144594,224804,83.2,0.062,0.061,148,150.2,-6.0,150.3,1.67,90.0,0,0.00,0.00,0.00,0.00,,,,0.97,0.96,1,1,calibrating_baseline(53/60)
2026-03-03 23:13:51,1772547231.751,144161,223125,83.9,0.050,0.059,149,150.0,1.0,150.2,1.69,96.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.95,1,1,calibrating_baseline(54/60)
2026-03-03 23:13:52,1772547232.751,143290,219979,83.9,0.050,0.058,147,149.9,-2.0,150.1,1.64,90.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.95,1,1,calibrating_baseline(55/60)
2026-03-03 23:13:53,1772547233.751,144036,223098,83.9,0.050,0.057,150,149.9,3.0,150.2,1.69,96.0,0,0.00,0.00,0.00,0.00,,,,0.96,0.95,1,1,calibrating_baseline(56/60)
2026-03-03 23:13:54,1772547234.751,142322,216546,83.7,0.049,0.055,150,149.9,0.0,150.1,1.66,90.0,0,0.00,0.00,0.00,0.00,,,,0.97,0.95,1,1,calibrating_baseline(57/60)
2026-03-03 23:13:55,1772547235.751,141855,215240,83.7,0.049,0.055,149,150.2,-1.0,150.2,1.78,96.0,0,0.00,0.00,0.00,0.00,,,,0.97,0.95,1,1,calibrating_baseline(58/60)
2026-03-03 23:13:56,1772547236.751,139759,208156,83.7,0.049,0.054,153,150.2,4.0,150.3,1.75,90.0,0,0.00,0.00,0.00,0.00,,,,0.97,0.95,1,1,calibrating_baseline(59/60)
2026-03-03 23:13:57,1772547237.751,140310,210329,85.4,0.038,0.051,149,150.5,-4.0,150.3,1.81,90.0,1,1.40,-0.57,0.95,0.88,0.71,0.41,0.59,0.96,0.94,1,1,
2026-03-03 23:13:58,1772547238.751,141585,215203,84.6,0.038,0.049,153,150.5,4.0,150.3,1.79,96.0,1,0.99,-1.05,0.94,1.01,0.73,0.46,0.54,0.98,0.97,1,1,
2026-03-03 23:13:59,1772547239.751,139918,209224,82.1,0.034,0.047,148,150.6,-5.0,150.3,1.78,90.0,1,-0.37,-1.62,0.93,0.95,0.72,0.44,0.56,0.96,0.94,1,1,
2026-03-03 23:14:00,1772547240.751,140727,212358,82.5,0.034,0.045,151,150.4,3.0,150.3,1.86,96.0,1,-0.11,-2.10,1.00,1.27,0.78,0.56,0.44,0.96,0.94,1,1,
2026-03-03 23:14:01,1772547241.751,141900,216811,81.1,0.034,0.043,149,150.1,-2.0,150.2,1.81,90.0,1,-0.88,-2.52,0.95,1.28,0.78,0.56,0.44,0.96,0.94,1,1,
2026-03-03 23:14:02,1772547242.751,140538,212238,81.4,0.034,0.042,148,150.0,-1.0,150.2,1.87,96.0,1,-0.71,-2.91,1.01,1.53,0.82,0.64,0.36,0.97,0.96,1,1,
2026-03-03 23:14:03,1772547243.751,142302,219208,82.2,0.033,0.041,156,150.1,8.0,150.2,1.90,90.0,1,-0.32,-3.00,1.04,1.68,0.84,0.68,0.32,0.98,0.97,1,1,
2026-03-03 23:14:04,1772547244.751,143221,222958,83.6,0.037,0.040,148,150.0,-8.0,150.2,1.92,96.0,1,0.44,-3.00,1.05,1.86,0.87,0.73,0.27,0.96,0.94,1,1,
2026-03-03 23:14:05,1772547245.751,142963,222157,81.7,0.039,0.040,152,149.9,4.0,150.2,1.85,96.0,1,-0.55,-3.00,0.99,1.60,0.83,0.66,0.34,0.96,0.94,1,1,
2026-03-03 23:14:06,1772547246.751,144005,225685,83.2,0.040,0.040,148,150.1,-4.0,150.1,1.84,90.0,1,0.25,-3.00,0.98,1.80,0.86,0.72,0.28,0.96,0.94,1,1,
2026-03-03 23:14:07,1772547247.751,142278,220517,83.2,0.040,0.040,150,149.9,2.0,150.1,1.83,96.0,1,0.25,-3.00,0.98,1.79,0.86,0.72,0.28,0.96,0.94,1,1,
2026-03-03 23:14:08,1772547248.751,143041,225025,83.2,0.040,0.040,149,149.7,-1.0,150.0,1.81,90.0,1,0.25,-3.00,0.96,1.79,0.86,0.71,0.29,0.96,0.94,1,1,
2026-03-03 23:14:09,1772547249.751,143071,224845,83.3,0.040,0.040,147,149.6,-2.0,150.0,1.83,96.0,1,0.29,-3.00,0.98,1.81,0.86,0.72,0.28,0.97,0.96,1,1,
2026-03-03 23:14:10,1772547250.751,143116,223034,86.9,0.043,0.040,149,149.5,2.0,149.9,1.76,90.0,1,2.24,-3.00,0.91,2.25,0.90,0.81,0.19,0.94,0.91,1,1,
2026-03-03 23:14:11,1772547251.751,100086,148505,86.9,0.043,0.041,147,149.6,-2.0,149.9,1.81,96.0,1,2.24,-3.00,0.96,2.27,0.91,0.81,0.19,0.94,0.91,1,1,
2026-03-03 23:14:12,1772547252.751,140918,216956,86.9,0.043,0.041,153,149.4,6.0,149.8,1.73,90.0,1,2.24,-3.00,0.88,2.24,0.90,0.81,0.19,0.94,0.91,1,1,
2026-03-03 23:14:13,1772547253.751,140856,216249,89.3,0.043,0.041,146,149.1,-7.0,149.6,1.60,90.0,1,3.00,-3.00,0.76,2.37,0.91,0.83,0.17,0.89,0.85,1,1,
2026-03-03 23:14:14,1772547254.751,140732,215815,89.3,0.043,0.042,148,148.8,2.0,149.5,1.53,96.0,1,3.00,-2.96,0.71,2.33,0.91,0.82,0.18,0.89,0.85,1,1,
2026-03-03 23:14:15,1772547255.751,138126,207951,89.3,0.043,0.042,146,148.2,-2.0,149.2,1.44,90.0,1,3.00,-2.89,0.62,2.28,0.91,0.81,0.19,0.89,0.85,1,1,
2026-03-03 23:14:16,1772547256.751,136556,202747,89.3,0.043,0.042,147,147.8,1.0,149.0,1.37,96.0,1,3.00,-2.83,0.56,2.23,0.90,0.81,0.19,0.89,0.85,1,1,
2026-03-03 23:14:17,1772547257.751,138143,207275,89.3,0.043,0.042,147,147.4,0.0,148.8,1.26,90.0,1,3.00,-2.78,0.46,2.18,0.90,0.80,0.20,0.89,0.85,1,1,
2026-03-03 23:14:18,1772547258.751,136956,202956,91.9,0.043,0.042,146,147.3,-1.0,148.7,1.22,96.0,1,3.00,-2.76,0.42,2.18,0.90,0.80,0.20,0.92,0.88,1,1,
2026-03-03 23:14:19,1772547259.751,138113,205448,92.5,0.043,0.042,153,147.3,7.0,148.6,1.12,90.0,1,3.00,-2.74,0.34,2.17,0.90,0.79,0.21,0.95,0.93,1,1,
2026-03-03 23:14:20,1772547260.751,137434,201467,91.9,0.044,0.043,147,147.4,-2.0,148.5,1.08,90.0,1,3.00,-2.69,0.30,2.17,0.90,0.80,0.20,1.00,1.00,1,1,
2026-03-03 23:14:21,1772547261.751,138771,204109,90.6,0.041,0.042,151,147.3,4.0,148.4,1.01,96.0,1,3.00,-2.75,0.23,2.18,0.90,0.80,0.20,1.00,1.00,1,1,
2026-03-03 23:14:22,1772547262.751,137726,198871,88.0,0.041,0.042,145,147.3,-6.0,148.2,0.97,90.0,1,2.80,-2.80,0.20,2.13,0.89,0.79,0.21,0.96,0.95,1,1,
2026-03-03 23:14:23,1772547263.751,138611,200058,88.0,0.041,0.042,147,147.3,2.0,148.1,1.01,96.0,1,2.80,-2.85,0.23,2.16,0.90,0.79,0.21,0.96,0.95,1,1,
2026-03-03 23:14:24,1772547264.751,138366,197698,90.0,0.041,0.042,146,147.2,-1.0,148.0,1.06,90.0,1,3.00,-2.88,0.28,2.23,0.90,0.81,0.19,0.96,0.95,1,1,
2026-03-03 23:14:25,1772547265.751,139139,197321,90.0,0.041,0.042,148,147.4,2.0,148.1,1.19,96.0,1,3.00,-2.92,0.40,2.28,0.91,0.81,0.19,0.96,0.95,1,1,
2026-03-03 23:14:26,1772547266.751,140474,198135,90.0,0.041,0.042,150,147.6,2.0,148.1,1.23,90.0,1,3.00,-2.94,0.44,2.31,0.91,0.82,0.18,0.96,0.95,1,1,
2026-03-03 23:14:27,1772547267.751,141699,201262,89.3,0.041,0.042,148,147.9,-2.0,148.1,1.35,90.0,1,3.00,-2.97,0.54,2.35,0.91,0.83,0.17,0.97,0.96,1,1,
2026-03-03 23:14:28,1772547268.751,141205,198922,89.4,0.044,0.042,152,148.2,4.0,148.2,1.48,102.0,1,3.00,-2.87,0.66,2.32,0.91,0.82,0.18,0.96,0.94,1,1,
2026-03-03 23:14:29,1772547269.751,142012,201842,94.9,0.046,0.043,146,148.4,-6.0,148.2,1.49,96.0,1,3.00,-2.69,0.67,2.20,0.90,0.80,0.20,0.90,0.86,1,1,
2026-03-03 23:14:30,1772547270.751,140463,196999,88.6,0.060,0.045,146,148.1,0.0,148.1,1.47,102.0,1,3.00,-1.99,0.65,1.84,0.86,0.73,0.27,0.87,0.82,1,1,
2026-03-03 23:14:31,1772547271.751,142685,202766,88.6,0.060,0.048,145,147.9,-1.0,148.0,1.45,96.0,1,3.00,-1.43,0.64,1.57,0.83,0.66,0.34,0.87,0.82,1,1,
2026-03-03 23:14:32,1772547272.751,141357,198364,88.6,0.060,0.049,145,147.6,0.0,147.8,1.46,102.0,1,3.00,-0.98,0.64,1.36,0.80,0.59,0.41,0.87,0.82,1,1,
2026-03-03 23:14:33,1772547273.751,141290,198478,88.6,0.060,0.051,146,146.8,1.0,147.6,1.42,96.0,1,3.00,-0.61,0.61,1.17,0.76,0.53,0.47,0.87,0.82,1,1,
2026-03-03 23:14:34,1772547274.751,142189,201053,88.6,0.060,0.052,145,146.4,-1.0,147.5,1.39,102.0,1,3.00,-0.30,0.58,1.02,0.74,0.47,0.53,0.87,0.82,1,1,
2026-03-03 23:14:35,1772547275.751,141016,197472,86.6,0.062,0.054,149,146.2,4.0,147.3,1.31,96.0,1,2.05,0.03,0.50,0.61,0.65,0.30,0.70,0.80,0.71,1,1,
2026-03-03 23:14:36,1772547276.751,141016,197592,86.6,0.062,0.055,145,146.1,-4.0,147.2,1.26,96.0,1,2.05,0.30,0.46,0.48,0.62,0.23,0.77,0.80,0.71,1,1,
2026-03-03 23:14:37,1772547277.751,140423,195081,85.3,0.062,0.056,150,146.1,5.0,147.2,1.21,102.0,1,1.39,0.52,0.42,0.21,0.55,0.11,0.89,0.79,0.70,1,1,
2026-03-03 23:14:38,1772547278.751,141377,197535,84.6,0.061,0.057,144,146.2,-6.0,147.0,1.02,90.0,1,0.98,0.66,0.24,0.00,0.50,0.00,1.00,0.79,0.70,1,1,
2026-03-03 23:14:39,1772547279.751,141707,198436,84.1,0.061,0.058,145,146.1,1.0,146.9,1.01,96.0,1,0.73,0.77,0.23,-0.11,0.47,0.00,1.00,0.80,0.72,1,1,
2026-03-03 23:14:40,1772547280.751,141495,196171,84.7,0.059,0.058,144,146.0,-1.0,146.8,1.00,90.0,1,1.07,0.83,0.23,-0.09,0.48,0.00,1.00,1.00,1.00,1,1,
2026-03-03 23:14:41,1772547281.751,142683,198569,84.2,0.058,0.058,146,146.1,2.0,146.7,1.03,96.0,1,0.78,0.83,0.25,-0.16,0.46,0.00,1.00,1.00,1.00,1,1,
2026-03-03 23:14:42,1772547282.751,141032,193656,83.7,0.055,0.057,145,145.7,-1.0,146.6,1.01,90.0,1,0.49,0.75,0.23,-0.19,0.45,0.00,1.00,1.00,1.00,1,1,
2026-03-03 23:14:43,1772547283.751,141616,195634,81.8,0.055,0.057,144,145.8,-1.0,146.6,1.08,96.0,1,-0.51,0.67,0.30,-0.39,0.40,0.00,1.00,1.00,1.00,1,1,
2026-03-03 23:14:44,1772547284.751,142329,197698,82.4,0.055,0.057,151,145.9,7.0,146.5,1.17,90.0,1,-0.20,0.61,0.38,-0.26,0.43,0.00,1.00,1.00,1.00,1,1,
2026-03-03 23:14:45,1772547285.751,141594,195394,81.9,0.054,0.056,148,146.2,-3.0,146.6,1.22,90.0,1,-0.45,0.54,0.42,-0.28,0.43,0.00,1.00,1.00,1.00,1,1,
2026-03-03 23:14:46,1772547286.751,142864,199169,82.4,0.053,0.056,149,146.4,1.0,146.6,1.34,102.0,1,-0.16,0.44,0.53,-0.13,0.47,0.00,1.00,1.00,1.00,1,1,
2026-03-03 23:14:47,1772547287.751,141513,195078,87.1,0.054,0.056,145,146.6,-4.0,146.6,1.29,96.0,1,2.31,0.38,0.49,0.51,0.62,0.25,0.75,0.96,0.95,1,1,
2026-03-03 23:14:48,1772547288.751,145142,207710,85.6,0.055,0.055,146,146.7,1.0,146.6,1.37,102.0,1,1.55,0.35,0.55,0.35,0.59,0.18,0.82,0.96,0.95,1,1,
2026-03-03 23:14:49,1772547289.751,147675,219717,86.6,0.055,0.055,146,146.6,0.0,146.5,1.36,96.0,1,2.06,0.34,0.55,0.48,0.62,0.24,0.76,0.96,0.94,1,1,
2026-03-03 23:14:50,1772547290.751,14497,28720,,,0.055,145,146.5,-1.0,146.5,1.42,102.0,1,0.00,0.34,0.60,0.60,0.65,0.29,0.71,0.00,0.00,0,1,finger_off
2026-03-03 23:14:51,1772547291.751,140940,202118,,,0.055,146,146.3,1.0,146.5,1.43,96.0,1,0.00,0.34,0.61,0.61,0.65,0.30,0.70,0.30,0.00,1,1,
